state,district,financial_year,region,state_category,person_days_lakhs,expenditure_lakhs,avg_wage_rate,households_demanded,households_offered,households_availed,works_completed,rainfall_mm,crop_season_index,rural_population_lakhs,poverty_rate_pct,pmkisan_beneficiaries,pmkisan_amount_lakhs,pmay_houses_sanctioned,pmay_houses_completed,pmay_expenditure_lakhs,budget_allocated_lakhs
Tamil Nadu,Tamil Nadu_District_4,2023-24,Region_4,mid,11.17,2976.34,288,1116.0,1027.0,992.0,10.0,897.54,0.4,17.71,30.57,702242.0,42908.75,4033.0,3831.0,5532.5,3308.44
Tamil Nadu,Tamil Nadu_District_5,2014-15,Region_1,mid,15.05,2381.16,162,1505.0,,1259.0,14.0,1094.55,0.78,14.15,17.12,,26259.18,1367.0,683.0,845.39,2683.99
Tamil Nadu,Tamil Nadu_District_5,2015-16,Region_1,mid,16.88,3108.37,176,1687.0,1491.0,1432.0,14.0,843.93,0.09,14.15,16.82,315385.0,19187.5,1599.0,879.0,1241.53,3268.02
Tamil Nadu,Tamil Nadu_District_5,2016-17,Region_1,mid,17.2,2959.31,190,1719.0,1565.0,1397.0,19.0,761.41,0.07,14.15,16.52,514907.0,31035.82,1818.0,,1458.95,3419.0
Tamil Nadu,Tamil Nadu_District_5,2017-18,Region_1,mid,15.93,3140.07,204,1592.0,1523.0,1374.0,16.0,1082.1,0.89,14.15,16.22,,18828.57,952.0,618.0,901.33,3347.28
Tamil Nadu,Tamil Nadu_District_5,2018-19,Region_1,mid,15.41,3591.34,218,1540.0,1311.0,1159.0,,1269.42,0.72,14.15,15.92,,23774.05,1130.0,791.0,1110.18,3810.32
Tamil Nadu,Tamil Nadu_District_5,2019-20,Region_1,mid,18.16,4064.34,232,1815.0,1652.0,,19.0,705.27,0.74,14.15,15.62,378662.0,22613.73,3434.0,2575.0,3228.17,4786.99
Tamil Nadu,Tamil Nadu_District_5,2020-21,Region_1,mid,26.79,6837.76,246,2679.0,2283.0,2179.0,24.0,794.6,0.96,14.15,15.32,316280.0,18722.12,4834.0,3867.0,5538.12,7423.62
Tamil Nadu,Tamil Nadu_District_5,2021-22,Region_1,mid,17.09,4123.15,260,1708.0,1614.0,1509.0,19.0,1042.96,0.73,14.15,15.02,391156.0,23377.21,3310.0,2813.0,3711.65,4354.88
Tamil Nadu,Tamil Nadu_District_5,2022-23,Region_1,mid,19.12,5031.15,274,1911.0,1704.0,1612.0,20.0,796.91,0.76,14.15,14.72,514932.0,31219.93,3910.0,3519.0,4488.6,5359.39
Tamil Nadu,Tamil Nadu_District_5,2023-24,Region_1,mid,16.78,4445.71,288,1678.0,1640.0,1580.0,17.0,1375.23,0.8,14.15,14.42,382800.0,22992.66,3804.0,,5155.39,4717.12
Tamil Nadu,Tamil Nadu_District_6,2014-15,Region_2,mid,13.13,1980.36,162,1312.0,1117.0,1081.0,10.0,725.21,0.62,6.01,22.53,164317.0,9742.99,3834.0,1917.0,2707.1,2318.87
Tamil Nadu,Tamil Nadu_District_6,2015-16,Region_2,mid,12.17,2180.81,176,,1097.0,1023.0,,1009.39,0.58,6.01,22.23,202629.0,11965.11,4377.0,2407.0,3253.55,2463.34
Tamil Nadu,Tamil Nadu_District_6,2016-17,Region_2,mid,12.4,2321.76,190,1239.0,1099.0,952.0,10.0,976.09,0.49,6.01,21.93,120353.0,7327.89,3942.0,,2993.16,2438.68
Tamil Nadu,Tamil Nadu_District_6,2017-18,Region_2,mid,12.0,2405.0,204,1199.0,1140.0,1028.0,13.0,1306.57,0.26,6.01,21.63,131818.0,7866.64,4702.0,3056.0,3677.95,2666.23
Tamil Nadu,Tamil Nadu_District_6,2018-19,Region_2,mid,14.15,3312.35,218,1414.0,1374.0,1319.0,13.0,644.75,0.73,6.01,21.33,,14497.1,2100.0,1470.0,1805.32,3809.39
Tamil Nadu,Tamil Nadu_District_6,2019-20,Region_2,mid,13.09,2808.02,232,1309.0,1206.0,1179.0,12.0,1051.16,0.39,6.01,21.03,156604.0,9547.82,1028.0,771.0,1141.12,3276.75
Tamil Nadu,Tamil Nadu_District_6,2020-21,Region_2,mid,18.35,4503.26,246,1835.0,1735.0,1625.0,18.0,1293.27,0.6,6.01,20.73,236670.0,14329.92,4615.0,3692.0,4698.62,5210.48
Tamil Nadu,Tamil Nadu_District_6,2021-22,Region_2,mid,14.91,4204.95,260,1490.0,1365.0,1209.0,14.0,822.67,0.29,6.01,20.43,146612.0,8698.19,2616.0,2223.0,3262.85,4536.22
Tamil Nadu,Tamil Nadu_District_6,2022-23,Region_2,mid,13.78,4125.62,274,1378.0,,1106.0,11.0,916.46,0.93,6.01,20.13,239638.0,14602.66,4179.0,3761.0,4690.73,4931.78
Tamil Nadu,Tamil Nadu_District_6,2023-24,Region_2,mid,14.01,3983.52,288,1401.0,1314.0,,13.0,1183.45,0.03,6.01,19.83,133888.0,8151.46,2644.0,2511.0,3756.68,4511.87
Tamil Nadu,Tamil Nadu_District_7,2014-15,Region_3,mid,11.25,1874.74,162,1125.0,1096.0,1020.0,12.0,773.11,0.66,22.95,15.35,641065.0,38561.05,2947.0,,2103.27,2209.45
Tamil Nadu,Tamil Nadu_District_7,2015-16,Region_3,mid,10.43,2011.1,176,1042.0,997.0,863.0,10.0,942.99,0.12,22.95,15.05,873644.0,53349.46,2210.0,1215.0,1722.52,2235.5
Tamil Nadu,Tamil Nadu_District_7,2016-17,Region_3,mid,10.62,2146.23,190,1062.0,968.0,,9.0,922.8,0.96,22.95,14.75,528858.0,31967.92,1847.0,1108.0,1372.04,2548.97
Tamil Nadu,Tamil Nadu_District_7,2017-18,Region_3,mid,10.82,2048.19,204,1082.0,952.0,882.0,9.0,1000.76,0.7,22.95,14.45,531829.0,31701.15,4771.0,3101.0,4616.56,2409.22
Tamil Nadu,Tamil Nadu_District_7,2018-19,Region_3,mid,11.02,2416.89,218,,1027.0,970.0,9.0,950.87,0.29,22.95,14.15,562261.0,34360.37,2008.0,,1799.16,2690.7
Tamil Nadu,Tamil Nadu_District_7,2019-20,Region_3,mid,10.66,2270.24,232,1065.0,934.0,871.0,9.0,1356.3,0.67,22.95,13.85,756330.0,44653.87,688.0,,752.57,2642.56
Tamil Nadu,Tamil Nadu_District_7,2020-21,Region_3,mid,16.55,4326.51,246,1655.0,1532.0,1449.0,,929.32,0.38,22.95,13.55,650442.0,38701.78,3527.0,2821.0,4068.09,4571.87
Tamil Nadu,Tamil Nadu_District_7,2021-22,Region_3,mid,11.61,2929.01,260,1161.0,1071.0,926.0,13.0,1062.13,0.86,22.95,13.25,710814.0,43371.74,4176.0,3549.0,4462.84,3133.6
Tamil Nadu,Tamil Nadu_District_7,2022-23,Region_3,mid,11.81,3516.64,274,1180.0,1075.0,955.0,11.0,922.79,0.78,22.95,12.95,836776.0,49423.93,,1903.0,2465.64,4135.38
Tamil Nadu,Tamil Nadu_District_7,2023-24,Region_3,mid,12.01,3388.5,288,1200.0,1123.0,1012.0,12.0,1005.8,0.8,22.95,12.65,914029.0,54919.78,4948.0,4700.0,6693.55,3619.29
Tamil Nadu,Tamil Nadu_District_8,2014-15,Region_4,mid,7.01,1221.7,162,701.0,681.0,586.0,8.0,962.26,0.55,18.31,30.03,461066.0,27200.31,4813.0,2406.0,3170.29,1396.95
Tamil Nadu,Tamil Nadu_District_8,2015-16,Region_4,mid,7.15,1186.25,176,715.0,669.0,572.0,6.0,1051.11,0.88,18.31,29.73,712066.0,43498.99,,1469.0,1837.31,1320.59
Tamil Nadu,Tamil Nadu_District_8,2016-17,Region_4,mid,7.29,1269.07,190,728.0,631.0,608.0,7.0,961.51,0.24,18.31,29.43,425847.0,25953.56,4303.0,2581.0,3115.03,1443.12
Tamil Nadu,Tamil Nadu_District_8,2017-18,Region_4,mid,7.42,1524.17,204,742.0,657.0,585.0,7.0,1179.98,0.63,18.31,29.13,563475.0,33666.76,984.0,639.0,952.64,1640.3
Tamil Nadu,Tamil Nadu_District_8,2018-19,Region_4,mid,7.56,1514.13,218,755.0,664.0,620.0,,1048.87,0.11,18.31,28.83,561275.0,33170.69,,986.0,1400.25,1597.82
Tamil Nadu,Tamil Nadu_District_8,2019-20,Region_4,mid,8.46,1851.47,232,846.0,721.0,621.0,7.0,891.71,0.1,18.31,28.53,400187.0,24362.86,797.0,,870.6,2172.57
Tamil Nadu,Tamil Nadu_District_8,2020-21,Region_4,mid,10.78,2717.0,246,1078.0,992.0,865.0,12.0,1344.9,0.57,18.31,28.23,486103.0,29733.38,2231.0,1784.0,2281.56,3217.3
Tamil Nadu,Tamil Nadu_District_8,2021-22,Region_4,mid,7.96,2162.6,260,796.0,718.0,693.0,,1182.98,0.95,18.31,27.93,526093.0,31238.21,3414.0,2901.0,4311.97,2472.64
Tamil Nadu,Tamil Nadu_District_8,2022-23,Region_4,mid,8.1,2047.28,274,809.0,725.0,662.0,8.0,1129.65,0.08,18.31,27.63,473867.0,28914.5,4565.0,4108.0,5914.7,2184.77
Tamil Nadu,Tamil Nadu_District_8,2023-24,Region_4,mid,8.23,2370.62,288,823.0,781.0,,8.0,951.22,0.21,18.31,27.33,559446.0,33870.19,,2336.0,3289.06,2545.91
Tamil Nadu,Tamil Nadu_District_9,2014-15,Region_1,mid,15.15,2367.74,162,1514.0,1482.0,,13.0,998.87,0.06,13.23,39.34,335427.0,20326.61,,,3149.39,2793.24
Tamil Nadu,Tamil Nadu_District_9,2015-16,Region_1,mid,16.98,3073.23,176,1698.0,1597.0,1396.0,18.0,875.48,0.16,13.23,39.04,514622.0,31368.85,1602.0,881.0,1142.83,3457.2
Tamil Nadu,Tamil Nadu_District_9,2016-17,Region_1,mid,17.31,3336.92,190,1730.0,1481.0,,16.0,854.52,0.81,13.23,38.74,443931.0,26931.58,635.0,381.0,474.63,3869.06
Tamil Nadu,Tamil Nadu_District_9,2017-18,Region_1,mid,15.23,2942.54,204,,1339.0,1153.0,13.0,1239.85,0.57,13.23,38.44,266809.0,16066.06,4567.0,2968.0,3694.78,3421.34
Tamil Nadu,Tamil Nadu_District_9,2018-19,Region_1,mid,16.32,3779.55,218,1632.0,1461.0,1281.0,19.0,1077.2,0.62,13.23,38.14,459057.0,27092.48,4401.0,,4018.39,4137.63
Tamil Nadu,Tamil Nadu_District_9,2019-20,Region_1,mid,16.61,3907.36,232,1661.0,1528.0,1349.0,19.0,1195.69,0.89,13.23,37.84,516172.0,30356.07,2020.0,,1838.7,4601.06
Tamil Nadu,Tamil Nadu_District_9,2020-21,Region_1,mid,23.29,5962.12,246,2328.0,2129.0,1910.0,21.0,1247.89,0.61,13.23,37.54,333355.0,20050.95,1250.0,1000.0,1252.44,6269.52
Tamil Nadu,Tamil Nadu_District_9,2021-22,Region_1,mid,17.2,4913.87,260,1719.0,,1562.0,19.0,1013.35,0.17,13.23,37.24,375023.0,22319.64,2158.0,1834.0,2245.6,5626.73
Tamil Nadu,Tamil Nadu_District_9,2022-23,Region_1,mid,19.24,4985.14,274,1924.0,1874.0,1618.0,19.0,861.16,0.87,13.23,36.94,281279.0,16600.23,3350.0,3015.0,4188.49,5378.81
Tamil Nadu,Tamil Nadu_District_9,2023-24,Region_1,mid,17.78,5328.5,288,,1580.0,1394.0,19.0,1117.72,0.29,13.23,36.64,458868.0,27145.34,2071.0,1967.0,2488.26,5830.03
Tamil Nadu,Tamil Nadu_District_10,2014-15,Region_2,mid,15.78,2446.49,162,1577.0,1380.0,1181.0,18.0,1016.26,0.19,23.76,34.2,760229.0,44897.37,3948.0,1974.0,2816.4,2675.01
Tamil Nadu,Tamil Nadu_District_10,2015-16,Region_2,mid,17.69,3309.66,176,1769.0,1579.0,1516.0,14.0,864.44,0.1,23.76,33.9,712320.0,42191.45,3524.0,1938.0,2905.38,3679.94
Tamil Nadu,Tamil Nadu_District_10,2016-17,Region_2,mid,16.39,3279.91,190,1639.0,1442.0,1404.0,17.0,1138.77,0.87,23.76,33.6,554946.0,33393.08,,1518.0,2194.89,3613.23
Tamil Nadu,Tamil Nadu_District_10,2017-18,Region_2,mid,16.7,3618.78,204,1669.0,1565.0,1382.0,19.0,935.37,0.95,23.76,33.3,735780.0,44866.42,1470.0,955.0,1427.74,4242.69
Tamil Nadu,Tamil Nadu_District_10,2018-19,Region_2,mid,17.0,3408.32,218,1700.0,1475.0,1308.0,20.0,932.1,0.93,23.76,33.0,792092.0,47173.13,4795.0,3356.0,4771.96,4042.43
Tamil Nadu,Tamil Nadu_District_10,2019-20,Region_2,mid,19.04,4638.5,232,1903.0,1677.0,1642.0,17.0,718.33,0.24,23.76,32.7,794236.0,48311.43,1288.0,966.0,1335.7,5131.47
Tamil Nadu,Tamil Nadu_District_10,2020-21,Region_2,mid,24.26,6360.62,246,2426.0,2222.0,1991.0,20.0,1330.56,0.81,23.76,32.4,746113.0,44861.98,1822.0,1457.0,2010.68,7097.84
Tamil Nadu,Tamil Nadu_District_10,2021-22,Region_2,mid,17.02,4478.17,260,1702.0,1653.0,1516.0,19.0,1274.95,0.22,23.76,32.1,722410.0,43445.22,2150.0,1827.0,2411.73,5328.87
Tamil Nadu,Tamil Nadu_District_10,2022-23,Region_2,mid,20.04,5417.6,274,,1840.0,1705.0,22.0,666.82,0.35,23.76,31.8,,40028.46,4256.0,3830.0,5565.5,5895.09
Tamil Nadu,Tamil Nadu_District_10,2023-24,Region_2,mid,18.52,5436.42,288,1852.0,1787.0,1702.0,19.0,1118.99,0.99,23.76,31.5,942483.0,56410.97,4291.0,4076.0,5891.96,6448.72
Tamil Nadu,Tamil Nadu_District_11,2014-15,Region_3,mid,10.49,1642.87,162,,897.0,821.0,10.0,1042.83,0.86,9.89,26.22,214780.0,13038.81,1776.0,888.0,1237.63,1750.02
Tamil Nadu,Tamil Nadu_District_11,2015-16,Region_3,mid,10.69,1971.24,176,1068.0,961.0,895.0,9.0,1045.09,0.59,9.89,25.92,392746.0,23843.87,4050.0,2227.0,2774.87,2075.05
Tamil Nadu,Tamil Nadu_District_11,2016-17,Region_3,mid,10.89,2034.76,190,1089.0,973.0,836.0,13.0,1077.7,0.93,9.89,25.62,,22873.51,1997.0,1198.0,1578.05,2227.09
Tamil Nadu,Tamil Nadu_District_11,2017-18,Region_3,mid,11.1,2363.63,204,1109.0,1080.0,1040.0,12.0,901.39,0.52,9.89,25.32,335685.0,20436.1,3578.0,2325.0,2921.63,2711.6
Tamil Nadu,Tamil Nadu_District_11,2018-19,Region_3,mid,11.3,2235.64,218,1129.0,998.0,967.0,13.0,1001.58,0.87,9.89,25.02,341922.0,20151.68,605.0,423.0,568.46,2682.65
Tamil Nadu,Tamil Nadu_District_11,2019-20,Region_3,mid,11.5,2899.3,232,,1070.0,1029.0,10.0,1076.58,0.16,9.89,24.72,203227.0,12397.62,1482.0,1111.0,1576.0,3330.85
Tamil Nadu,Tamil Nadu_District_11,2020-21,Region_3,mid,18.67,4827.95,246,1866.0,1595.0,1440.0,19.0,882.49,0.97,9.89,24.42,231734.0,13692.37,2255.0,1804.0,2319.89,5539.42
Tamil Nadu,Tamil Nadu_District_11,2021-22,Region_3,mid,13.1,3067.49,260,1309.0,1266.0,1147.0,13.0,790.86,0.23,9.89,24.12,366160.0,22034.15,937.0,796.0,988.77,3584.03
Tamil Nadu,Tamil Nadu_District_11,2022-23,Region_3,mid,13.32,3505.83,274,1331.0,1267.0,1197.0,,633.57,0.97,9.89,23.82,271534.0,16113.79,2821.0,2538.0,3667.74,3983.85
Tamil Nadu,Tamil Nadu_District_11,2023-24,Region_3,mid,11.69,3041.37,288,1169.0,1145.0,1076.0,13.0,1351.75,0.32,9.89,23.52,,15849.67,4086.0,,5542.82,3345.83
Tamil Nadu,Tamil Nadu_District_12,2014-15,Region_4,mid,12.23,2054.14,162,1223.0,1101.0,944.0,13.0,1155.23,0.48,28.34,25.67,766856.0,45221.01,3255.0,1627.0,2110.06,2261.14
Tamil Nadu,Tamil Nadu_District_12,2015-16,Region_4,mid,12.47,2290.1,176,1246.0,1103.0,949.0,12.0,942.16,0.18,28.34,25.37,597962.0,36160.82,4816.0,,3700.92,2499.21
Tamil Nadu,Tamil Nadu_District_12,2016-17,Region_4,mid,13.98,2556.85,190,1397.0,1205.0,1164.0,16.0,853.12,0.33,28.34,25.07,915563.0,53971.17,4118.0,2470.0,3009.79,2725.5
Tamil Nadu,Tamil Nadu_District_12,2017-18,Region_4,mid,14.24,2864.78,204,1423.0,1275.0,1111.0,12.0,859.01,0.6,28.34,24.77,1053971.0,62892.17,1483.0,963.0,1296.29,3023.84
Tamil Nadu,Tamil Nadu_District_12,2018-19,Region_4,mid,13.18,2938.93,218,1318.0,,1106.0,12.0,1114.2,0.26,28.34,24.47,1112055.0,67329.48,4889.0,3422.0,5058.43,3355.12
Tamil Nadu,Tamil Nadu_District_12,2019-20,Region_4,mid,14.76,3599.93,232,1475.0,,,15.0,707.51,0.87,28.34,24.17,914628.0,54920.22,2371.0,1778.0,2157.45,4247.39
Tamil Nadu,Tamil Nadu_District_12,2020-21,Region_4,mid,21.78,4851.48,246,2177.0,1850.0,1590.0,20.0,691.75,0.47,28.34,23.87,673617.0,40037.19,3648.0,2918.0,4341.24,5244.52
Tamil Nadu,Tamil Nadu_District_12,2021-22,Region_4,mid,13.89,3966.07,260,1388.0,1347.0,1206.0,12.0,1124.9,0.24,28.34,23.57,,41663.63,2570.0,2184.0,2844.3,4607.48
Tamil Nadu,Tamil Nadu_District_12,2022-23,Region_4,mid,15.54,4336.06,274,1553.0,,1357.0,13.0,820.0,0.09,28.34,23.27,727078.0,43181.66,3092.0,2782.0,3401.62,4889.94
Tamil Nadu,Tamil Nadu_District_12,2023-24,Region_4,mid,13.64,3800.79,288,1364.0,1281.0,1157.0,12.0,1200.8,0.97,28.34,22.97,915915.0,55483.06,1645.0,1562.0,2014.7,4355.87
Tamil Nadu,Tamil Nadu_District_13,2014-15,Region_1,mid,8.44,1413.6,162,844.0,,645.0,7.0,611.67,0.05,21.36,37.36,523065.0,30981.88,3816.0,1908.0,2836.3,1565.87
Tamil Nadu,Tamil Nadu_District_13,2015-16,Region_1,mid,7.83,1437.61,176,782.0,719.0,678.0,8.0,919.36,0.93,21.36,37.06,813857.0,48129.11,1261.0,693.0,902.61,1615.46
Tamil Nadu,Tamil Nadu_District_13,2016-17,Region_1,mid,7.97,1479.87,190,797.0,773.0,,6.0,1146.06,0.68,21.36,36.76,786926.0,47625.22,4196.0,2517.0,3139.66,1750.27
Tamil Nadu,Tamil Nadu_District_13,2017-18,Region_1,mid,8.94,1878.16,204,893.0,826.0,784.0,8.0,823.54,0.7,21.36,36.46,483854.0,29076.84,3866.0,2512.0,3130.19,2035.18
Tamil Nadu,Tamil Nadu_District_13,2018-19,Region_1,mid,9.1,2138.13,218,909.0,791.0,707.0,8.0,847.22,0.36,21.36,36.16,630494.0,37619.78,4606.0,3224.0,4505.82,2360.33
Tamil Nadu,Tamil Nadu_District_13,2019-20,Region_1,mid,9.26,2150.2,232,926.0,791.0,767.0,8.0,893.38,0.08,21.36,35.86,725082.0,43988.21,4223.0,3167.0,3957.78,2430.81
Tamil Nadu,Tamil Nadu_District_13,2020-21,Region_1,mid,12.42,2847.75,246,1242.0,1171.0,,10.0,987.52,0.95,21.36,35.56,624059.0,37047.01,4775.0,3820.0,4998.12,3234.66
Tamil Nadu,Tamil Nadu_District_13,2021-22,Region_1,mid,8.28,2107.33,260,828.0,742.0,646.0,9.0,1280.86,0.56,21.36,35.26,769140.0,45633.4,1997.0,,2502.18,2382.53
Tamil Nadu,Tamil Nadu_District_13,2022-23,Region_1,mid,8.42,2510.28,274,842.0,,780.0,9.0,1247.98,0.85,21.36,34.96,446956.0,26407.09,4482.0,4033.0,4873.11,2934.84
Tamil Nadu,Tamil Nadu_District_13,2023-24,Region_1,mid,9.01,2551.79,288,,807.0,706.0,7.0,1140.13,0.06,21.36,34.66,745494.0,43966.96,4751.0,4513.0,5817.36,2983.39
Tamil Nadu,Tamil Nadu_District_14,2014-15,Region_2,mid,10.69,1562.21,162,1068.0,945.0,889.0,12.0,1094.27,0.36,13.73,15.45,326928.0,19278.85,538.0,269.0,340.17,1657.03
Tamil Nadu,Tamil Nadu_District_14,2015-16,Region_2,mid,10.9,1894.85,176,1089.0,993.0,862.0,10.0,1033.14,0.2,13.73,15.15,,16448.79,2160.0,1188.0,1467.78,2220.95
Tamil Nadu,Tamil Nadu_District_14,2016-17,Region_2,mid,11.1,2101.18,190,,1036.0,886.0,9.0,966.68,0.96,13.73,14.85,364284.0,21784.32,2434.0,1460.0,2048.48,2206.47
Tamil Nadu,Tamil Nadu_District_14,2017-18,Region_2,mid,10.75,2049.33,204,1074.0,947.0,916.0,8.0,1325.36,0.52,13.73,14.55,546712.0,32193.85,1042.0,677.0,861.17,2286.65
Tamil Nadu,Tamil Nadu_District_14,2018-19,Region_2,mid,11.52,2643.39,218,1151.0,1006.0,863.0,11.0,962.47,0.67,13.73,14.25,500255.0,30493.7,,,2665.31,2818.98
Tamil Nadu,Tamil Nadu_District_14,2019-20,Region_2,mid,11.72,2600.51,232,1172.0,1124.0,1043.0,13.0,1143.6,0.61,13.73,13.95,430124.0,26087.96,1824.0,1368.0,1848.06,2738.11
Tamil Nadu,Tamil Nadu_District_14,2020-21,Region_2,mid,16.43,4227.83,246,1643.0,1530.0,1311.0,,1323.03,0.65,13.73,13.65,279496.0,16973.19,2657.0,2125.0,3071.47,4734.15
Tamil Nadu,Tamil Nadu_District_14,2021-22,Region_2,mid,12.14,3069.09,260,1213.0,1148.0,1013.0,13.0,1042.69,0.81,13.73,13.35,327642.0,19833.22,1821.0,1547.0,1985.71,3596.13
Tamil Nadu,Tamil Nadu_District_14,2022-23,Region_2,mid,12.34,3149.12,274,1234.0,1092.0,969.0,11.0,1098.04,0.19,13.73,13.05,364610.0,22049.0,1718.0,1546.0,1987.81,3576.03
Tamil Nadu,Tamil Nadu_District_14,2023-24,Region_2,mid,12.55,3515.96,288,1254.0,1075.0,1046.0,11.0,1044.27,0.96,13.73,12.75,507928.0,30512.18,1526.0,1449.0,1822.88,4058.27
Tamil Nadu,Tamil Nadu_District_15,2014-15,Region_3,mid,6.81,1096.26,162,680.0,583.0,565.0,6.0,1248.81,0.96,7.89,24.38,263145.0,15894.48,753.0,376.0,451.61,1165.55
Tamil Nadu,Tamil Nadu_District_15,2015-16,Region_3,mid,7.31,1361.65,176,730.0,633.0,588.0,7.0,913.73,0.66,7.89,24.08,157798.0,9441.02,3702.0,2036.0,2557.29,1603.53
Tamil Nadu,Tamil Nadu_District_15,2016-17,Region_3,mid,7.07,1421.27,190,707.0,626.0,561.0,,1248.72,0.64,7.89,23.78,249607.0,14851.84,4965.0,2979.0,4233.46,1550.78
Tamil Nadu,Tamil Nadu_District_15,2017-18,Region_3,mid,8.34,1680.04,204,834.0,802.0,715.0,7.0,791.8,0.29,7.89,23.48,164986.0,10090.93,2116.0,1375.0,1740.96,1887.97
Tamil Nadu,Tamil Nadu_District_15,2018-19,Region_3,mid,7.72,1540.56,218,772.0,707.0,,7.0,1117.42,0.44,7.89,23.18,208247.0,12529.97,868.0,607.0,796.9,1672.48
Tamil Nadu,Tamil Nadu_District_15,2019-20,Region_3,mid,8.65,1965.6,232,864.0,805.0,,8.0,730.52,0.26,7.89,22.88,186354.0,11217.88,4849.0,3636.0,4565.48,2084.25
Tamil Nadu,Tamil Nadu_District_15,2020-21,Region_3,mid,12.76,3349.27,246,1276.0,1166.0,1028.0,15.0,662.47,0.31,7.89,22.58,177434.0,10485.46,1603.0,1282.0,1567.93,3894.35
Tamil Nadu,Tamil Nadu_District_15,2021-22,Region_3,mid,8.95,2434.64,260,895.0,849.0,747.0,9.0,848.35,0.24,7.89,22.28,,14592.9,615.0,522.0,676.01,2878.65
Tamil Nadu,Tamil Nadu_District_15,2022-23,Region_3,mid,8.28,2179.75,274,827.0,753.0,720.0,8.0,1044.84,0.32,7.89,21.98,239071.0,14216.99,4067.0,3660.0,5204.32,2365.29
Tamil Nadu,Tamil Nadu_District_15,2023-24,Region_3,mid,9.26,2819.6,288,925.0,829.0,748.0,8.0,786.16,0.16,7.89,21.68,183201.0,10922.11,4113.0,3907.0,5263.99,3154.37
Tamil Nadu,Tamil Nadu_District_16,2014-15,Region_4,mid,7.68,1188.59,162,768.0,751.0,677.0,8.0,483.31,0.14,6.07,15.05,147051.0,8733.79,3057.0,1528.0,1835.45,1251.12
Tamil Nadu,Tamil Nadu_District_16,2015-16,Region_4,mid,7.12,1183.6,176,711.0,,613.0,6.0,931.77,0.23,6.07,14.75,150516.0,9147.57,1232.0,677.0,950.17,1408.13
Tamil Nadu,Tamil Nadu_District_16,2016-17,Region_4,mid,7.98,1511.29,190,798.0,702.0,687.0,6.0,813.58,0.88,6.07,14.45,176317.0,10599.48,2601.0,1560.0,2115.6,1810.73
Tamil Nadu,Tamil Nadu_District_16,2017-18,Region_4,mid,8.13,1594.74,204,812.0,748.0,635.0,7.0,809.51,0.93,6.07,14.15,141381.0,8554.58,1494.0,971.0,1383.35,1749.39
Tamil Nadu,Tamil Nadu_District_16,2018-19,Region_4,mid,7.15,1598.34,218,714.0,697.0,659.0,7.0,1241.63,0.24,6.07,13.85,153649.0,9220.73,1805.0,1263.0,1522.91,1848.62
Tamil Nadu,Tamil Nadu_District_16,2019-20,Region_4,mid,7.66,1740.56,232,765.0,678.0,593.0,6.0,961.15,0.97,6.07,13.55,162520.0,9588.06,2931.0,2198.0,2650.54,2073.01
Tamil Nadu,Tamil Nadu_District_16,2020-21,Region_4,mid,12.43,2816.33,246,1243.0,1202.0,1113.0,,785.07,0.88,6.07,13.25,230299.0,14044.99,4227.0,3381.0,4841.7,3327.73
Tamil Nadu,Tamil Nadu_District_16,2021-22,Region_4,mid,8.72,2208.11,260,872.0,851.0,801.0,8.0,824.92,0.91,6.07,12.95,,10589.05,2124.0,1805.0,2613.58,2367.56
Tamil Nadu,Tamil Nadu_District_16,2022-23,Region_4,mid,8.87,2604.32,274,,780.0,748.0,8.0,836.17,0.94,6.07,12.65,234916.0,13936.58,,731.0,1082.58,2799.24
Tamil Nadu,Tamil Nadu_District_16,2023-24,Region_4,mid,8.2,2513.88,288,819.0,704.0,639.0,,906.21,0.33,6.07,12.35,161535.0,9634.53,3198.0,3038.0,4535.03,2703.59
Tamil Nadu,Tamil Nadu_District_17,2014-15,Region_1,mid,11.58,1925.26,162,1158.0,1038.0,979.0,13.0,1113.26,0.31,9.29,32.47,334367.0,19871.64,2376.0,1188.0,1586.76,2133.69
Tamil Nadu,Tamil Nadu_District_17,2015-16,Region_1,mid,11.81,2183.35,176,1180.0,1004.0,891.0,10.0,975.73,0.34,9.29,32.17,209624.0,12465.23,3929.0,,3220.19,2461.06
Tamil Nadu,Tamil Nadu_District_17,2016-17,Region_1,mid,12.03,2262.72,190,1203.0,1147.0,1112.0,,947.07,0.21,9.29,31.87,277756.0,16474.05,2530.0,1518.0,2242.23,2509.21
Tamil Nadu,Tamil Nadu_District_17,2017-18,Region_1,mid,13.48,2661.13,204,1348.0,1235.0,1145.0,13.0,860.73,0.2,9.29,31.57,326578.0,19660.87,3492.0,2269.0,3310.19,3139.74
Tamil Nadu,Tamil Nadu_District_17,2018-19,Region_1,mid,11.86,2401.92,218,1185.0,1137.0,993.0,13.0,1289.99,0.27,9.29,31.27,,13066.92,1166.0,816.0,1071.94,2573.72
Tamil Nadu,Tamil Nadu_District_17,2019-20,Region_1,mid,12.71,3233.43,232,1270.0,1097.0,990.0,13.0,1165.11,0.83,9.29,30.97,203278.0,12005.94,1144.0,858.0,1195.62,3836.14
Tamil Nadu,Tamil Nadu_District_17,2020-21,Region_1,mid,18.75,5037.67,246,1874.0,1667.0,1508.0,17.0,1009.38,0.01,9.29,30.67,194505.0,11824.21,611.0,488.0,692.45,5597.15
